sku_id,pack_id_db,gtin,swissmedic_no8,preparation_id,product_name,description_de,form_type,form_type_raw,container_count,unit_count,volume_per_unit,volume_unit,total_volume,dose_count,multiplier,multiplied_count,total_units,substance_name,substance_qty,substance_qty_raw,substance_unit,total_substance,is_alt,annotation,parse_confidence,parse_pattern,org_gen_code,atc_code,public_price,exfactory_price
121,67,7680570020337,57002033,30,Actiq,3 Stk,,,,3.0,,,,,,,3,Fentanylum,0.2,0.2,mg,0.6000000000000001,0,,HIGH,P9_SIMPLE,,N02AB03,39.5,21.23
122,68,7680570020399,57002039,30,Actiq,30 Stk,,,,30.0,,,,,,,30,Fentanylum,0.2,0.2,mg,6.0,0,,HIGH,P9_SIMPLE,,N02AB03,235.75,201.67
123,69,7680570020412,57002041,30,Actiq,3 Stk,,,,3.0,,,,,,,3,Fentanylum,0.2,0.2,mg,0.6000000000000001,0,,HIGH,P9_SIMPLE,,N02AB03,39.5,21.23
124,70,7680570020474,57002047,30,Actiq,30 Stk,,,,30.0,,,,,,,30,Fentanylum,0.2,0.2,mg,6.0,0,,HIGH,P9_SIMPLE,,N02AB03,235.75,201.67
125,71,7680547080173,54708017,31,Activelle,28 Stk,,,,28.0,,,,,,,28,Estradiolum,1.0,1,mg,28.0,0,,HIGH,P9_SIMPLE,,G03FA01,25.55,8.38
126,13440,7680691440014,69144001,4296,Actonel,Blist 4 Stk,BLISTER,Blist,4.0,4.0,,,,,,,4,Natrii risedronas,35.0,35,mg,140.0,0,,HIGH,P5_FORM_STK,,M05BA07,33.2,15.44
127,13441,7680691440021,69144002,4296,Actonel,Blist 12 Stk,BLISTER,Blist,12.0,12.0,,,,,,,12,Natrii risedronas,35.0,35,mg,420.0,0,,HIGH,P5_FORM_STK,,M05BA07,63.75,43.53
128,72,7680552140091,55214009,32,Actonel Wochentablette,4 Stk,,,,4.0,,,,,,,4,Natrii risedronas,35.0,35,mg,140.0,0,,HIGH,P9_SIMPLE,,M05BA07,33.2,15.44
129,73,7680552140114,55214011,32,Actonel Wochentablette,12 Stk,,,,12.0,,,,,,,12,Natrii risedronas,35.0,35,mg,420.0,0,,HIGH,P9_SIMPLE,,M05BA07,63.75,43.53
130,74,7680553780012,55378001,33,Actos,28 Stk,,,,28.0,,,,,,,28,Pioglitazonum,15.0,15,mg,420.0,0,,HIGH,P9_SIMPLE,O,A10BG03,37.6,19.57
131,75,7680553780050,55378005,33,Actos,98 Stk,,,,98.0,,,,,,,98,Pioglitazonum,15.0,15,mg,1470.0,0,,HIGH,P9_SIMPLE,O,A10BG03,90.35,68.38
132,76,7680553780074,55378007,33,Actos,28 Stk,,,,28.0,,,,,,,28,Pioglitazonum,15.0,15,mg,420.0,0,,HIGH,P9_SIMPLE,O,A10BG03,45.15,26.56
133,77,7680553780111,55378011,33,Actos,98 Stk,,,,98.0,,,,,,,98,Pioglitazonum,15.0,15,mg,1470.0,0,,HIGH,P9_SIMPLE,O,A10BG03,116.45,92.51
134,78,7680553780135,55378013,33,Actos,28 Stk,,,,28.0,,,,,,,28,Pioglitazonum,15.0,15,mg,420.0,0,,HIGH,P9_SIMPLE,O,A10BG03,50.85,31.86
135,79,7680553780173,55378017,33,Actos,98 Stk,,,,98.0,,,,,,,98,Pioglitazonum,15.0,15,mg,1470.0,0,,HIGH,P9_SIMPLE,O,A10BG03,136.35,110.92
136,80,7680531810151,53181015,34,Acular,5 ml,,,,,5.0,ml,5.0,,,,1,Ketorolacum trometamolum,5.0,5,mg,5.0,0,,HIGH,P9_SIMPLE,O,S01BC05,14.35,4.75
137,11135,7680556910010,55691001,35,Acyclovir Zentiva,Tb 5 g,TUBE,Tb,1.0,,5.0,g,5.0,,,,1,Aciclovirum,50.0,50,mg,50.0,0,,HIGH,P6_FORM_VOL,G,D06BB03,14.2,4.58
138,10507,7680556910027,55691002,35,Acyclovir Zentiva,5 g,,,,,5.0,g,5.0,,,,1,Aciclovirum,50.0,50,mg,50.0,0,,HIGH,P9_SIMPLE,G,D06BB03,9.65,4.85
139,11136,7680556910034,55691003,35,Acyclovir Zentiva,2 x Tb 5 g,TUBE,Tb,2.0,,5.0,g,10.0,,2.0,,2,Aciclovirum,50.0,50,mg,100.0,0,,HIGH,P2_MULT_FORM_UNIT,G,D06BB03,26.4,9.16
140,81,7680556910041,55691004,35,Acyclovir Zentiva,2x 5 g,,,,,5.0,g,10.0,,2.0,5.0,2,Aciclovirum,50.0,50,mg,100.0,0,,HIGH,P3_MULT_UNIT,G,D06BB03,19.35,9.7
141,82,7680536680117,53668011,36,Acyclovir-Mepha,25 Stk,,,,25.0,,,,,,,25,Aciclovirum,200.0,200,mg,5000.0,0,,HIGH,P9_SIMPLE,G,J05AB01,28.2,10.83
142,84,7680536680384,53668038,36,Acyclovir-Mepha,30 Stk,,,,30.0,,,,,,,30,Aciclovirum,200.0,200,mg,6000.0,0,,HIGH,P9_SIMPLE,G,J05AB01,39.6,21.31
143,85,7680536680469,53668046,36,Acyclovir-Mepha,70 Stk,,,,70.0,,,,,,,70,Aciclovirum,200.0,200,mg,14000.0,0,,HIGH,P9_SIMPLE,G,J05AB01,68.15,47.58
144,83,7680536680544,53668054,36,Acyclovir-Mepha,35 Stk,,,,35.0,,,,,,,35,Aciclovirum,200.0,200,mg,7000.0,0,,HIGH,P9_SIMPLE,G,J05AB01,62.45,42.35
145,12633,7680683170011,68317001,4125,Adacel,Fertspr 0.5 ml,SYRINGE,Fertspr,1.0,,0.5,ml,0.5,,,,1,Vaccinum diphtheriae adsorbatum,,,,,0,,HIGH,P6_FORM_VOL,,J07AJ52,36.75,18.7
146,12634,7680681100010,68110001,4126,Adacel-Polio,Fertspr 0.5 ml,SYRINGE,Fertspr,1.0,,0.5,ml,0.5,,,,1,Vaccinum diphtheriae adsorbatum,,,,,0,,HIGH,P6_FORM_VOL,,J07CA02,42.1,23.6
147,88,7680510650181,51065018,37,Adalat CR,28 Stk,,,,28.0,,,,,,,28,Nifedipinum,20.0,20,mg,560.0,0,,HIGH,P9_SIMPLE,,C08CA05,18.2,8.72
148,90,7680510650266,51065026,37,Adalat CR,28 Stk,,,,28.0,,,,,,,28,Nifedipinum,20.0,20,mg,560.0,0,,HIGH,P9_SIMPLE,,C08CA05,28.7,14.3
149,89,7680510650501,51065050,37,Adalat CR,98 Stk,,,,98.0,,,,,,,98,Nifedipinum,20.0,20,mg,1960.0,0,,HIGH,P9_SIMPLE,,C08CA05,49.1,28.47
150,91,7680510650778,51065077,37,Adalat CR,98 Stk,,,,98.0,,,,,,,98,Nifedipinum,20.0,20,mg,1960.0,0,,HIGH,P9_SIMPLE,,C08CA05,73.75,49.96
151,86,7680510650853,51065085,37,Adalat CR,28 Stk,,,,28.0,,,,,,,28,Nifedipinum,20.0,20,mg,560.0,0,,HIGH,P9_SIMPLE,,C08CA05,15.65,6.51
152,87,7680510650938,51065093,37,Adalat CR,98 Stk,,,,98.0,,,,,,,98,Nifedipinum,20.0,20,mg,1960.0,0,,HIGH,P9_SIMPLE,,C08CA05,40.8,21.26
153,92,7680447800116,44780011,38,Adalat retard,30 Stk,,,,30.0,,,,,,,30,Nifedipinum,20.0,20,mg,600.0,0,,HIGH,P9_SIMPLE,O,C08CA05,14.75,5.69
154,93,7680447800468,44780046,38,Adalat retard,100 Stk,,,,100.0,,,,,,,100,Nifedipinum,20.0,20,mg,2000.0,0,,HIGH,P9_SIMPLE,O,C08CA05,35.1,16.28
155,94,7680569070046,56907004,39,Adartrel,12 Stk,,,,12.0,,,,,,,12,Ropinirolum,0.25,0.25,mg,3.0,0,,HIGH,P9_SIMPLE,,N04BC04,12.15,2.7
156,95,7680569070060,56907006,39,Adartrel,28 Stk,,,,28.0,,,,,,,28,Ropinirolum,0.25,0.25,mg,7.0,0,,HIGH,P9_SIMPLE,,N04BC04,16.15,6.94
157,96,7680569070084,56907008,39,Adartrel,84 Stk,,,,84.0,,,,,,,84,Ropinirolum,0.25,0.25,mg,21.0,0,,HIGH,P9_SIMPLE,,N04BC04,32.75,15.0
158,97,7680569070145,56907014,39,Adartrel,28 Stk,,,,28.0,,,,,,,28,Ropinirolum,0.25,0.25,mg,7.0,0,,HIGH,P9_SIMPLE,,N04BC04,42.5,22.75
159,98,7680569070169,56907016,39,Adartrel,84 Stk,,,,84.0,,,,,,,84,Ropinirolum,0.25,0.25,mg,21.0,0,,HIGH,P9_SIMPLE,,N04BC04,69.9,49.19
160,99,7680621320010,62132001,40,Adcetris,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Brentuximabum vedotinum,50.0,50,mg,50.0,0,,HIGH,P5_FORM_STK,,L01FX05,3263.75,2985.9
161,100,7680621320034,62132003,40,Adcetris,Durchstf 2 Stk,VIAL,Durchstf,2.0,2.0,,,,,,,2,Brentuximabum vedotinum,50.0,50,mg,100.0,0,,HIGH,P5_FORM_STK,,L01FX05,6434.85,5971.8
162,101,7680621690021,62169002,41,Adcirca,56 Stk,,,,56.0,,,,,,,56,Tadalafilum,20.0,20,mg,1120.0,0,,HIGH,P9_SIMPLE,O,G04BE08,563.15,505.6
163,102,7680629030010,62903001,42,Adempas,42 Stk,,,,42.0,,,,,,,42,Riociguatum,0.5,0.5,mg,21.0,0,,HIGH,P9_SIMPLE,,C02KX05,1273.75,1156.12
164,103,7680629030034,62903003,42,Adempas,42 Stk,,,,42.0,,,,,,,42,Riociguatum,0.5,0.5,mg,21.0,0,,HIGH,P9_SIMPLE,,C02KX05,1273.75,1156.12
165,104,7680629030041,62903004,42,Adempas,84 Stk,,,,84.0,,,,,,,84,Riociguatum,0.5,0.5,mg,42.0,0,,HIGH,P9_SIMPLE,,C02KX05,2819.45,2577.34
166,105,7680629030058,62903005,42,Adempas,42 Stk,,,,42.0,,,,,,,42,Riociguatum,0.5,0.5,mg,21.0,0,,HIGH,P9_SIMPLE,,C02KX05,1273.75,1156.12
167,106,7680629030065,62903006,42,Adempas,84 Stk,,,,84.0,,,,,,,84,Riociguatum,0.5,0.5,mg,42.0,0,,HIGH,P9_SIMPLE,,C02KX05,2531.1,2312.23
168,107,7680629030072,62903007,42,Adempas,42 Stk,,,,42.0,,,,,,,42,Riociguatum,0.5,0.5,mg,21.0,0,,HIGH,P9_SIMPLE,,C02KX05,1273.75,1156.12
169,108,7680629030089,62903008,42,Adempas,84 Stk,,,,84.0,,,,,,,84,Riociguatum,0.5,0.5,mg,42.0,0,,HIGH,P9_SIMPLE,,C02KX05,2531.1,2312.23
170,109,7680629030096,62903009,42,Adempas,42 Stk,,,,42.0,,,,,,,42,Riociguatum,0.5,0.5,mg,21.0,0,,HIGH,P9_SIMPLE,,C02KX05,1273.75,1156.12
171,110,7680629030102,62903010,42,Adempas,84 Stk,,,,84.0,,,,,,,84,Riociguatum,0.5,0.5,mg,42.0,0,,HIGH,P9_SIMPLE,,C02KX05,2531.1,2312.23
172,111,7680658510019,65851001,43,Adenuric,14 Stk,,,,14.0,,,,,,,14,Febuxostatum,80.0,80,mg,1120.0,0,,HIGH,P9_SIMPLE,,M04AA03,30.4,12.88
173,112,7680658510026,65851002,43,Adenuric,28 Stk,,,,28.0,,,,,,,28,Febuxostatum,80.0,80,mg,2240.0,0,,HIGH,P9_SIMPLE,,M04AA03,44.05,25.43
174,113,7680658510033,65851003,43,Adenuric,98 Stk,,,,98.0,,,,,,,98,Febuxostatum,80.0,80,mg,7840.0,0,,HIGH,P9_SIMPLE,,M04AA03,106.2,82.57
175,114,7680525380257,52538025,44,AdreView Iobenguane (I-123),37 MBq,,,,,37.0,MBq,37.0,,,,1,Iobenguanum (123I),74.0,74,MBq,,0,,HIGH,P9_SIMPLE,,V09IX01,335.3,
176,12044,7680503570014,50357001,45,Adriblastin RD,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Doxorubicini hydrochloridum,10.0,10,mg,10.0,0,,HIGH,P5_FORM_STK,,L01DB01,94.7,73.0
177,115,7680503570151,50357015,45,Adriblastin RD,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Doxorubicini hydrochloridum,10.0,10,mg,10.0,0,,HIGH,P5_FORM_STK,,L01DB01,32.1,14.6
178,116,7680503570311,50357031,45,Adriblastin RD,Durchstf 2 Stk,VIAL,Durchstf,2.0,2.0,,,,,,,2,Doxorubicini hydrochloridum,10.0,10,mg,20.0,0,,HIGH,P5_FORM_STK,,L01DB01,187.3,148.85
179,117,7680503580549,50358054,46,Adriblastin Sol,Cytosafe 5 ml,VIAL,Cytosafe,1.0,,5.0,ml,5.0,,,,1,Doxorubicini hydrochloridum,10.0,10,mg,10.0,0,,HIGH,P6_FORM_VOL,O,L01DB01,29.6,12.16
180,118,7680503580624,50358062,46,Adriblastin Sol,Cytosafe 10 ml,VIAL,Cytosafe,1.0,,10.0,ml,10.0,,,,1,Doxorubicini hydrochloridum,10.0,10,mg,10.0,0,,HIGH,P6_FORM_VOL,O,L01DB01,51.65,33.03
181,119,7680503580709,50358070,46,Adriblastin Sol,2 Cytosafe 25 ml,VIAL,Cytosafe,2.0,,25.0,ml,50.0,,,,2,Doxorubicini hydrochloridum,10.0,10,mg,20.0,0,,HIGH,P4_N_FORM_VOL,O,L01DB01,148.7,121.65
182,12011,7680682290017,68229001,3962,Adtralza,2 x 2 Fertspr,SYRINGE,Fertspr,2.0,,,,,,2.0,,4,Tralokinumabum,150.0,150,mg,600.0,0,,MEDIUM,P8B_MULT_FORM_BARE,,D11AH07,1080.4,978.3
183,120,7680588090025,58809002,47,Advagraf,50 Stk,,,,50.0,,,,,,,50,Tacrolimusum,0.5,0.5,mg,25.0,0,,HIGH,P9_SIMPLE,,L04AD02,88.85,66.61
184,121,7680588090049,58809004,47,Advagraf,50 Stk,,,,50.0,,,,,,,50,Tacrolimusum,0.5,0.5,mg,25.0,0,,HIGH,P9_SIMPLE,,L04AD02,141.2,114.75
185,123,7680588090087,58809008,47,Advagraf,50 Stk,,,,50.0,,,,,,,50,Tacrolimusum,0.5,0.5,mg,25.0,0,,HIGH,P9_SIMPLE,,L04AD02,574.9,513.52
186,122,7680588090094,58809009,47,Advagraf,50 Stk,,,,50.0,,,,,,,50,Tacrolimusum,0.5,0.5,mg,25.0,0,,HIGH,P9_SIMPLE,,L04AD02,362.1,317.87
187,124,7680511770291,51177029,48,Advantan,30 g,,,,,30.0,g,30.0,,,,1,Methylprednisoloni aceponas,1.0,1,mg,1.0,0,,HIGH,P9_SIMPLE,,D07AC14,15.15,5.43
188,125,7680511770536,51177053,48,Advantan,50 g,,,,,50.0,g,50.0,,,,1,Methylprednisoloni aceponas,1.0,1,mg,1.0,0,,HIGH,P9_SIMPLE,,D07AC14,18.1,8.63
189,126,7680511780252,51178025,49,Advantan,30 g,,,,,30.0,g,30.0,,,,1,Methylprednisoloni aceponas,1.0,1,mg,1.0,0,,HIGH,P9_SIMPLE,,D07AC14,15.15,5.43
190,127,7680511780689,51178068,49,Advantan,50 g,,,,,50.0,g,50.0,,,,1,Methylprednisoloni aceponas,1.0,1,mg,1.0,0,,HIGH,P9_SIMPLE,,D07AC14,18.1,8.63
191,128,7680511790213,51179021,50,Advantan,30 g,,,,,30.0,g,30.0,,,,1,Methylprednisoloni aceponas,1.0,1,mg,1.0,0,,HIGH,P9_SIMPLE,,D07AC14,15.4,5.66
192,133,7680563520158,56352015,51,Advate,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Octocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,1524.15,1445.53
193,134,7680563520165,56352016,51,Advate,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Octocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,2265.7,2168.27
194,129,7680563520172,56352017,51,Advate,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Octocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,227.35,181.59
195,130,7680563520189,56352018,51,Advate,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Octocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,412.55,362.09
196,131,7680563520196,56352019,51,Advate,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Octocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,783.7,723.83
197,132,7680563520202,56352020,51,Advate,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Octocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,1153.3,1084.09
198,10127,7680659530016,65953001,52,Adynovi,1 Stk,,,,1.0,,,,,,,1,Rurioctocogum alfa pegolum,250.0,250,UI,250.0,0,,HIGH,P9_SIMPLE,,B02BD02,268.2,221.68
199,10128,7680659530023,65953002,52,Adynovi,1 Stk,,,,1.0,,,,,,,1,Rurioctocogum alfa pegolum,250.0,250,UI,250.0,0,,HIGH,P9_SIMPLE,,B02BD02,495.45,443.36
200,10129,7680659530030,65953003,52,Adynovi,1 Stk,,,,1.0,,,,,,,1,Rurioctocogum alfa pegolum,250.0,250,UI,250.0,0,,HIGH,P9_SIMPLE,,B02BD02,949.9,886.73
201,10130,7680659530047,65953004,52,Adynovi,1 Stk,,,,1.0,,,,,,,1,Rurioctocogum alfa pegolum,250.0,250,UI,250.0,0,,HIGH,P9_SIMPLE,,B02BD02,1858.75,1773.42
202,11866,7680659530085,65953008,52,Adynovi,Set 1 Stk,SET,Set,1.0,1.0,,,,,,,1,Rurioctocogum alfa pegolum,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,1642.4,1560.77
203,11863,7680659530108,65953010,52,Adynovi,Set 1 Stk,SET,Set,1.0,1.0,,,,,,,1,Rurioctocogum alfa pegolum,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,241.2,195.1
204,11864,7680659530122,65953012,52,Adynovi,Set 1 Stk,SET,Set,1.0,1.0,,,,,,,1,Rurioctocogum alfa pegolum,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,441.4,390.2
205,11865,7680659530146,65953014,52,Adynovi,Set 1 Stk,SET,Set,1.0,1.0,,,,,,,1,Rurioctocogum alfa pegolum,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,841.75,780.4
206,11029,7680659530160,65953016,52,Adynovi,1 Stk,,,,1.0,,,,,,,1,Rurioctocogum alfa pegolum,250.0,250,UI,250.0,0,,HIGH,P9_SIMPLE,,B02BD02,1242.05,1170.58
207,11030,7680659530177,65953017,52,Adynovi,1 Stk,,,,1.0,,,,,,,1,Rurioctocogum alfa pegolum,250.0,250,UI,250.0,0,,HIGH,P9_SIMPLE,,B02BD02,2443.05,2341.16
208,10807,7680556890015,55689001,53,Aerius,90 Stk,,,,90.0,,,,,,,90,Desloratadinum,5.0,5,mg,450.0,0,,HIGH,P9_SIMPLE,O,R06AX27,41.2,22.31
209,135,7680556890022,55689002,53,Aerius,10 Stk,,,,10.0,,,,,,,10,Desloratadinum,5.0,5,mg,50.0,0,,HIGH,P9_SIMPLE,O,R06AX27,4.8,2.81
210,136,7680556890046,55689004,53,Aerius,30 Stk,,,,30.0,,,,,,,30,Desloratadinum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,O,R06AX27,14.0,8.17
211,137,7680559580043,55958004,54,Aerius Lösung zum Einnehmen,60 ml,,,,,60.0,ml,60.0,,,,1,Desloratadinum,0.5,0.5,mg,0.5,0,,HIGH,P9_SIMPLE,,R06AX27,7.9,3.33
212,138,7680559580050,55958005,54,Aerius Lösung zum Einnehmen,120 ml,,,,,120.0,ml,120.0,,,,1,Desloratadinum,0.5,0.5,mg,0.5,0,,HIGH,P9_SIMPLE,,R06AX27,14.95,5.87
213,13022,7680573640013,57364001,55,Aesculamed forte Venen,Glas 20 Stk,BOTTLE,Glas,20.0,20.0,,,,,,,20,Aescinum,50.0,50,mg,1000.0,0,,HIGH,P5_FORM_STK,K,C05CX03,11.5,6.24
214,13023,7680573640020,57364002,55,Aesculamed forte Venen,Glas 50 Stk,BOTTLE,Glas,50.0,50.0,,,,,,,50,Aescinum,50.0,50,mg,2500.0,0,,HIGH,P5_FORM_STK,K,C05CX03,25.35,13.72
215,139,7680573640099,57364009,55,Aesculamed forte Venen,20 Stk,,,,20.0,,,,,,,20,Aescinum,50.0,50,mg,1000.0,0,,HIGH,P9_SIMPLE,K,C05CX03,12.0,6.51
216,140,7680573640112,57364011,55,Aesculamed forte Venen,50 Stk,,,,50.0,,,,,,,50,Aescinum,50.0,50,mg,2500.0,0,,HIGH,P9_SIMPLE,K,C05CX03,26.45,14.32
217,141,7680591740016,59174001,56,Afinitor,30 Stk,,,,30.0,,,,,,,30,Everolimusum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,O,L01EG02,1144.9,1049.49
218,142,7680591740023,59174002,56,Afinitor,30 Stk,,,,30.0,,,,,,,30,Everolimusum,5.0,5,mg,150.0,0,,HIGH,P9_SIMPLE,O,L01EG02,1640.9,1510.79
219,14053,7680701260014,70126001,4457,Afqlir,Fertspr 1 Stk,SYRINGE,Fertspr,1.0,1.0,,,,,,,1,Afliberceptum,2.0,2,mg,2.0,0,,HIGH,P5_FORM_STK,,S01LA05,478.45,417.33
220,143,7680660300011,66030001,57,Afstyla,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Lonoctocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,283.6,236.67
221,144,7680660300035,66030003,57,Afstyla,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Lonoctocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,525.5,472.67
222,145,7680660300042,66030004,57,Afstyla,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Lonoctocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,1011.2,946.52
223,146,7680660300059,66030005,57,Afstyla,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Lonoctocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,1329.25,1256.83
224,147,7680660300066,66030006,57,Afstyla,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Lonoctocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,1976.05,1887.86
225,148,7680660300080,66030008,57,Afstyla,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Lonoctocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,2931.25,2819.77
226,9548,7680660300097,66030009,57,Afstyla,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Lonoctocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,257.35,211.09
227,9549,7680660300103,66030010,57,Afstyla,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Lonoctocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,403.7,353.45
228,9550,7680660300110,66030011,57,Afstyla,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Lonoctocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,766.3,706.9
229,9551,7680660300134,66030013,57,Afstyla,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Lonoctocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,1489.45,1411.69
230,9552,7680660300141,66030014,57,Afstyla,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Lonoctocogum alfa,250.0,250,UI,250.0,0,,HIGH,P5_FORM_STK,,B02BD02,2618.9,2515.01
231,149,7680557380034,55738003,58,Aggrastat,Fl 250 ml,BOTTLE,Fl,1.0,,250.0,ml,250.0,,,,1,Tirofibanum,12.5,12.5,mg,12.5,0,,HIGH,P6_FORM_VOL,,B01AC17,297.55,244.9074
232,150,7680268210101,26821010,59,Agiolax,Ds 250 g,DISPENSER,Ds,1.0,,250.0,g,250.0,,,,1,Plantaginis ovatae semen,2.6,2.6,g,2.6,0,,HIGH,P6_FORM_VOL,,A06AC51,15.35,5.62
233,10374,7680268210293,26821029,59,Agiolax,Ds 1000 g,DISPENSER,Ds,1.0,,1000.0,g,1000.0,,,,1,Plantaginis ovatae semen,2.6,2.6,g,2.6,0,,HIGH,P6_FORM_VOL,,A06AC51,40.85,22.48
234,11249,7680680040010,68004001,3812,Agomelatin Mylan,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Agomelatinum,25.0,25,mg,700.0,0,,HIGH,P5_FORM_STK,G,N06AX22,43.45,23.58
235,11250,7680680040027,68004002,3812,Agomelatin Mylan,Blist 98 Stk,BLISTER,Blist,98.0,98.0,,,,,,,98,Agomelatinum,25.0,25,mg,2450.0,0,,HIGH,P5_FORM_STK,G,N06AX22,108.3,80.06
236,10458,7680676310011,67631001,3654,Agomelatin Servier,28 Stk,,,,28.0,,,,,,,28,Agomelatinum,25.0,25,mg,700.0,0,,HIGH,P9_SIMPLE,G,N06AX22,44.9,26.2
237,10459,7680676310028,67631002,3654,Agomelatin Servier,98 Stk,,,,98.0,,,,,,,98,Agomelatinum,25.0,25,mg,2450.0,0,,HIGH,P9_SIMPLE,G,N06AX22,113.15,88.95
238,10747,7680674230014,67423001,3713,Agomelatin Spirig HC,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Agomelatinum,25.0,25,mg,700.0,0,,HIGH,P5_FORM_STK,G,N06AX22,44.9,26.2
239,10748,7680674230021,67423002,3713,Agomelatin Spirig HC,Blist 98 Stk,BLISTER,Blist,98.0,98.0,,,,,,,98,Agomelatinum,25.0,25,mg,2450.0,0,,HIGH,P5_FORM_STK,G,N06AX22,113.15,88.95
240,10961,7680676660017,67666001,3746,Agomelatin Zentiva,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Agomelatinum,25.0,25,mg,700.0,0,,HIGH,P5_FORM_STK,G,N06AX22,44.9,26.2
241,10962,7680676660024,67666002,3746,Agomelatin Zentiva,Blist 98 Stk,BLISTER,Blist,98.0,98.0,,,,,,,98,Agomelatinum,25.0,25,mg,2450.0,0,,HIGH,P5_FORM_STK,G,N06AX22,113.15,88.95
242,10749,7680675020010,67502001,3714,Agomelatin-Mepha,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Agomelatinum,25.0,25,mg,700.0,0,,HIGH,P5_FORM_STK,G,N06AX22,44.9,26.2
243,10750,7680675020027,67502002,3714,Agomelatin-Mepha,Blist 98 Stk,BLISTER,Blist,98.0,98.0,,,,,,,98,Agomelatinum,25.0,25,mg,2450.0,0,,HIGH,P5_FORM_STK,G,N06AX22,113.15,88.95
244,155,7680519690140,51969014,60,Agopton 30,14 Stk,,,,14.0,,,,,,,14,Lansoprazolum,15.0,15,mg,210.0,0,,HIGH,P9_SIMPLE,O,A02BC03,26.75,9.58
245,156,7680519690225,51969022,60,Agopton 30,28 Stk,,,,28.0,,,,,,,28,Lansoprazolum,15.0,15,mg,420.0,0,,HIGH,P9_SIMPLE,O,A02BC03,36.15,18.33
246,157,7680519690300,51969030,60,Agopton 30,56 Stk,,,,56.0,,,,,,,56,Lansoprazolum,15.0,15,mg,840.0,0,,HIGH,P9_SIMPLE,O,A02BC03,52.8,33.89
