segment_id,segment_name,matched_code,match_type,matched_to,score
1830,Kombination AZACITIDIN SPIRIG HC und Venetoclax,21234.01,SINGLE_SEGMENT_CODE,only code for lim 3811,1.0
1831,Kombination AZACITIDIN STADA und Venetoclax,21759.01,SINGLE_SEGMENT_CODE,only code for lim 3812,1.0
1832,Kombination AZACITIDIN VIATRIS und Venetoclax,21235.01,SINGLE_SEGMENT_CODE,only code for lim 3813,1.0
1866,Für alle Indikationen gilt:,21028.xx,SINGLE_SEGMENT_CODE,only code for lim 3887,1.0
1867,Rheumatoide Arthritis (nur 15 mg Dosisstärke),21028.01,SINGLE_SEGMENT_CODE,only code for lim 3888,1.0
1868,Psoriasis-Arthritis (nur 15 mg Dosisstärke),21028.02,SINGLE_SEGMENT_CODE,only code for lim 3889,1.0
1869,Ankylosierende Spondylitis (Morbus Bechterew) ) (nur 15 mg Dosisstärke),21028.03,SINGLE_SEGMENT_CODE,only code for lim 3890,1.0
1870,Atopische Dermatitis (nur 15 mg Dosisstärke),21028.04,SINGLE_SEGMENT_CODE,only code for lim 3891,1.0
1871,"Morbus Crohn (15 mg, 30 mg, 45 mg Dosisstärke)",21028.05,SINGLE_SEGMENT_CODE,only code for lim 3892,1.0
1872,"Colitis Ulcerosa (15 mg, 30 mg, 45 mg Dosisstärke)",21028.06,SINGLE_SEGMENT_CODE,only code for lim 3893,1.0
1873,Behandlung von lokal fortgeschrittenem oder metastasiertem NSCLC,20594.xx,SINGLE_SEGMENT_CODE,only code for lim 3921,1.0
1875,Nicht-kleinzelliges Bronchialkarzinom,21100.01,SINGLE_SEGMENT_CODE,only code for lim 3935,1.0
1876,Kutanes Plattenepithelkarzinom,21100.02,SINGLE_SEGMENT_CODE,only code for lim 3936,1.0
1894,Atopische Dermatitis – Erwachsene und Jugendliche ab 12 Jahren,21813.xx,SINGLE_SEGMENT_CODE,only code for lim 3971,1.0
1895,Atopische Dermatitis – Erwachsene und Jugendliche ab 12 Jahren,21849.xx,SINGLE_SEGMENT_CODE,only code for lim 3972,1.0
1913,Renale Anämie bei Niereninsuffizienz.,17227.xx,SINGLE_SEGMENT_CODE,only code for lim 3999,1.0
1946,Austausch Referenzpräparat/Biosimilar,21862.xx,SINGLE_SEGMENT_CODE,only code for lim 4089,1.0
1982,Herzinsuffizienz  mit erhaltener oder mittlerer Ejektionsfraktion (HFpEF / HFmEF),20244.xx,SINGLE_SEGMENT_CODE,only code for lim 4125,1.0
1983,Chronische Nierenerkrankung,20244.xx,SINGLE_SEGMENT_CODE,only code for lim 4126,1.0
2065,Jugendliche:,21548.xx,SINGLE_SEGMENT_CODE,only code for lim 4297,1.0
2116,Atopische Dermatitis – Erwachsene und Jugendliche ab 12 Jahren,21912.xx,SINGLE_SEGMENT_CODE,only code for lim 4360,1.0
2122,Patienten mit Hämophilie B mit Hemmkörpern,21692.02,SINGLE_SEGMENT_CODE,only code for lim 4376,1.0
2142,Induktionstherapie,20844.xx,SINGLE_SEGMENT_CODE,only code for lim 4410,1.0
2143,Erhaltungstherapie,20844.xx,SINGLE_SEGMENT_CODE,only code for lim 4411,1.0
2144,Folgende Bedingungen gelten für beide Indikationen,20844.xx,SINGLE_SEGMENT_CODE,only code for lim 4412,1.0
2153,Morbus Behçet,20374.xx,SINGLE_SEGMENT_CODE,only code for lim 4426,1.0
2159,Jugendliche:,21548.xx,SINGLE_SEGMENT_CODE,only code for lim 4443,1.0
2161,"2L+ chronisch lymphatische Leukämie (CLL, Monotherapie)",21365.01,SINGLE_SEGMENT_CODE,only code for lim 4453,1.0
2168,Pädiatrische Patienten (12 bis 17 Jahre),19992.xx,SINGLE_SEGMENT_CODE,only code for lim 4466,1.0
2170,Typ 2 Diabetes,20244.xx,SINGLE_SEGMENT_CODE,only code for lim 4472,1.0
2202,Maternale Impfung zum passiven Schutz von Säuglingen,21821.xx,SINGLE_SEGMENT_CODE,only code for lim 4531,1.0
2206,mHSPC,21068.xx,SINGLE_SEGMENT_CODE,only code for lim 4542,1.0
2207,mHSPC in Kombination mit Docetaxel,21068.xx,SINGLE_SEGMENT_CODE,only code for lim 4543,1.0
2222,Chronisch obstruktive Lungenerkrankung (COPD),21925.xx,SINGLE_SEGMENT_CODE,only code for lim 4561,1.0
2238,LENALIDOMID ACCORD in Kombination mit Isatuximab und Bortezomib und Dexamethason,21398.14,SINGLE_SEGMENT_CODE,only code for lim 4594,1.0
2240,"LENALIDOMID BMS in Kombination mit Isatuximab, Bortezomib und Dexamethason (Isa-VRd)",21377.14,SINGLE_SEGMENT_CODE,only code for lim 4596,1.0
2242,LENALIDOMID DEVATIS in Kombination mit Isatuximab und Bortezomib und Dexamethason,21420.14,SINGLE_SEGMENT_CODE,only code for lim 4598,1.0
2245,LENALIDOMID SANDOZ in Kombination mit Isatuximab und Bortezomib und Dexamethason),21312.14,SINGLE_SEGMENT_CODE,only code for lim 4601,1.0
2248,LENALIDOMID SPIRIG HC in Kombination mit Isatuximab und Bortezomib und Dexamethason,21384.14,SINGLE_SEGMENT_CODE,only code for lim 4604,1.0
2250,LENALIDOMID VIATRIS in Kombination mit Isatuximab und Bortezomib und Dexamethason,21626.14,SINGLE_SEGMENT_CODE,only code for lim 4606,1.0
2251,LENALIDOMID ZENTIVA in Kombination mit Isatuximab und Bortezomib und Dexamethason,21381.14,SINGLE_SEGMENT_CODE,only code for lim 4607,1.0
2253,LENALIDOMID-TEVA in Kombination mit Isatuximab und Bortezomib und Dexamethason,21379.14,SINGLE_SEGMENT_CODE,only code for lim 4609,1.0
2294,Jugendliche:,20574.xx,SINGLE_SEGMENT_CODE,only code for lim 4673,1.0
2306,Rheumatoide Arthritis (nur 5 mg Dosierung):,22021.01,SINGLE_SEGMENT_CODE,only code for lim 4692,1.0
2307,Colitis ulcerosa (Dosierungen 5 mg und 10 mg):,22021.02,SINGLE_SEGMENT_CODE,only code for lim 4693,1.0
2308,Psoriasis Arthritis (nur 5 mg Dosierung):,22021.03,SINGLE_SEGMENT_CODE,only code for lim 4694,1.0
2345,Typ 2 Diabetes,20270.xx,SINGLE_SEGMENT_CODE,only code for lim 4752,1.0
2346,Typ 2 Diabetes,20270.xx,SINGLE_SEGMENT_CODE,only code for lim 4753,1.0
2351,IPF,22033.xx,SINGLE_SEGMENT_CODE,only code for lim 4761,1.0
2352,PF-ILD,22033.xx,SINGLE_SEGMENT_CODE,only code for lim 4762,1.0
2353,SSc-ILD,22033.xx,SINGLE_SEGMENT_CODE,only code for lim 4763,1.0
2354,IPF,22044.xx,SINGLE_SEGMENT_CODE,only code for lim 4764,1.0
2355,PF-ILD,22044.xx,SINGLE_SEGMENT_CODE,only code for lim 4765,1.0
2356,SSc-ILD,22044.xx,SINGLE_SEGMENT_CODE,only code for lim 4766,1.0
2357,IPF,22031.xx,SINGLE_SEGMENT_CODE,only code for lim 4767,1.0
2358,PF-ILD,22031.xx,SINGLE_SEGMENT_CODE,only code for lim 4768,1.0
2359,SSc-ILD,22031.xx,SINGLE_SEGMENT_CODE,only code for lim 4769,1.0
2360,IPF,22035.xx,SINGLE_SEGMENT_CODE,only code for lim 4770,1.0
2361,PF-ILD,22035.xx,SINGLE_SEGMENT_CODE,only code for lim 4771,1.0
2362,SSc-ILD,22035.xx,SINGLE_SEGMENT_CODE,only code for lim 4772,1.0
2365,Colitis ulcerosa (Dosierungen 5 mg und 10 mg):,22021.02,SINGLE_SEGMENT_CODE,only code for lim 4780,1.0
412,Melanom,20461.02,ORDINAL_POSITION,position 0 of 2 in lim 2162,0.8
413,Melanom,20461.03,ORDINAL_POSITION,position 1 of 2 in lim 2162,0.8
